1,250,5,2,0.500000,20,1000,2,0.001000,0.700000,0,0,0.019676
3,1000,5,2,0.500000,20,1000,2,0.001000,0.700000,7.120241
3,1000,5,2,0.500000,20,100,2,0.001000,0.700000,0.487460
3,1000,5,2,0.500000,20,100,2,0.001000,0.720000,0.664209
3,1000,5,2,0.500000,20,1000,2,0.001000,0.700000,0.491735
3,1000,5,2,0.500000,20,1000,2,0.001000,0.500000,0.453576
3,1000,5,2,0.500000,20,2000,2,0.001000,0.700000,1.160683
3,1000,5,2,0.500000,20,2000,2,0.001000,0.500000,0.508385
3,1000,5,2,0.500000,20,3000,2,0.001000,0.500000,0.508385
3,1000,5,2,0.500000,20,500,2,0.001000,0.500000,0.854814
3,1000,5,2,0.500000,20,1000,2,0.001000,0.500000,0.508385
3,1000,5,2,0.500000,20,1000,3,0.001000,0.500000,0.351283
3,1000,5,2,0.500000,20,1000,3,0.001000,0.500000,0.351283
3,1000,5,2,0.500000,20,1000,3,0.001000,0.833947,0.752307
3,1000,5,2,0.500000,20,10000,2,0.001000,0.999901,0.471030
